index,date,value,ticker
Common Stock Payments,2022-06-30 00:00:00,0.0,SMCI
Common Stock Issuance,2022-06-30 00:00:00,0.0,SMCI
Net Issuance Payments Of Debt,2022-06-30 00:00:00,512622000.0,SMCI
Net Short Term Debt Issuance,2022-06-30 00:00:00,512622000.0,SMCI
Short Term Debt Payments,2022-06-30 00:00:00,-640695000.0,SMCI
Short Term Debt Issuance,2022-06-30 00:00:00,1153317000.0,SMCI
Net Long Term Debt Issuance,2022-06-30 00:00:00,0.0,SMCI
Long Term Debt Payments,2022-06-30 00:00:00,-640695000.0,SMCI
Long Term Debt Issuance,2022-06-30 00:00:00,0.0,SMCI
Investing Cash Flow,2022-06-30 00:00:00,-46282000.0,SMCI
Cash Flow From Continuing Investing Activities,2022-06-30 00:00:00,-46282000.0,SMCI
Net Investment Purchase And Sale,2022-06-30 00:00:00,-1100000.0,SMCI
Sale Of Investment,2022-06-30 00:00:00,,SMCI
Purchase Of Investment,2022-06-30 00:00:00,-1100000.0,SMCI
Net Business Purchase And Sale,2022-06-30 00:00:00,0.0,SMCI
Sale Of Business,2022-06-30 00:00:00,0.0,SMCI
Purchase Of Business,2022-06-30 00:00:00,0.0,SMCI
Net PPE Purchase And Sale,2022-06-30 00:00:00,-45182000.0,SMCI
Purchase Of PPE,2022-06-30 00:00:00,-45182000.0,SMCI
Operating Cash Flow,2022-06-30 00:00:00,-440801000.0,SMCI
Cash Flow From Continuing Operating Activities,2022-06-30 00:00:00,-440801000.0,SMCI
Change In Working Capital,2022-06-30 00:00:00,-769849000.0,SMCI
Change In Other Working Capital,2022-06-30 00:00:00,31544000.0,SMCI
Change In Other Current Liabilities,2022-06-30 00:00:00,-10557000.0,SMCI
Change In Payables And Accrued Expense,2022-06-30 00:00:00,115038000.0,SMCI
Change In Accrued Expense,2022-06-30 00:00:00,35891000.0,SMCI
Change In Payable,2022-06-30 00:00:00,79147000.0,SMCI
Change In Account Payable,2022-06-30 00:00:00,50145000.0,SMCI
Change In Tax Payable,2022-06-30 00:00:00,29002000.0,SMCI
Change In Income Tax Payable,2022-06-30 00:00:00,29002000.0,SMCI
Change In Prepaid Assets,2022-06-30 00:00:00,-28794000.0,SMCI
Change In Inventory,2022-06-30 00:00:00,-504642000.0,SMCI
Change In Receivables,2022-06-30 00:00:00,-372438000.0,SMCI
Changes In Account Receivables,2022-06-30 00:00:00,-372438000.0,SMCI
Other Non Cash Items,2022-06-30 00:00:00,368000.0,SMCI
Stock Based Compensation,2022-06-30 00:00:00,32816000.0,SMCI
Provisionand Write Offof Assets,2022-06-30 00:00:00,14250000.0,SMCI
Asset Impairment Charge,2022-06-30 00:00:00,,SMCI
Deferred Tax,2022-06-30 00:00:00,-6817000.0,SMCI
Deferred Income Tax,2022-06-30 00:00:00,-6817000.0,SMCI
Depreciation Amortization Depletion,2022-06-30 00:00:00,32471000.0,SMCI
Depreciation And Amortization,2022-06-30 00:00:00,32471000.0,SMCI
Depreciation,2022-06-30 00:00:00,32471000.0,SMCI
Operating Gains Losses,2022-06-30 00:00:00,-14953000.0,SMCI
Earnings Losses From Equity Investments,2022-06-30 00:00:00,-1206000.0,SMCI
Net Foreign Currency Exchange Gain Loss,2022-06-30 00:00:00,-13747000.0,SMCI
Net Income From Continuing Operations,2022-06-30 00:00:00,285163000.0,SMCI
Free Cash Flow,2021-06-30 00:00:00,64939000.0,SMCI
Repurchase Of Capital Stock,2021-06-30 00:00:00,-130000000.0,SMCI
Repayment Of Debt,2021-06-30 00:00:00,-60629000.0,SMCI
Issuance Of Debt,2021-06-30 00:00:00,127059000.0,SMCI
Issuance Of Capital Stock,2021-06-30 00:00:00,,SMCI
Capital Expenditure,2021-06-30 00:00:00,-58016000.0,SMCI
Interest Paid Supplemental Data,2021-06-30 00:00:00,1948000.0,SMCI
Income Tax Paid Supplemental Data,2021-06-30 00:00:00,2914000.0,SMCI
End Cash Position,2021-06-30 00:00:00,233449000.0,SMCI
Beginning Cash Position,2021-06-30 00:00:00,212390000.0,SMCI
Effect Of Exchange Rate Changes,2021-06-30 00:00:00,560000.0,SMCI
Changes In Cash,2021-06-30 00:00:00,20499000.0,SMCI
Financing Cash Flow,2021-06-30 00:00:00,-44440000.0,SMCI
Cash Flow From Continuing Financing Activities,2021-06-30 00:00:00,-44440000.0,SMCI
Net Other Financing Charges,2021-06-30 00:00:00,-9282000.0,SMCI
Proceeds From Stock Option Exercised,2021-06-30 00:00:00,28387000.0,SMCI
Net Common Stock Issuance,2021-06-30 00:00:00,-130000000.0,SMCI
Common Stock Payments,2021-06-30 00:00:00,-130000000.0,SMCI
Common Stock Issuance,2021-06-30 00:00:00,,SMCI
Net Issuance Payments Of Debt,2021-06-30 00:00:00,66455000.0,SMCI
Net Short Term Debt Issuance,2021-06-30 00:00:00,0.0,SMCI
Short Term Debt Payments,2021-06-30 00:00:00,0.0,SMCI
Short Term Debt Issuance,2021-06-30 00:00:00,,SMCI
Net Long Term Debt Issuance,2021-06-30 00:00:00,66455000.0,SMCI
Long Term Debt Payments,2021-06-30 00:00:00,-60629000.0,SMCI
Long Term Debt Issuance,2021-06-30 00:00:00,127059000.0,SMCI
Investing Cash Flow,2021-06-30 00:00:00,-58016000.0,SMCI
Cash Flow From Continuing Investing Activities,2021-06-30 00:00:00,-58016000.0,SMCI
Net Investment Purchase And Sale,2021-06-30 00:00:00,0.0,SMCI
Sale Of Investment,2021-06-30 00:00:00,,SMCI
Purchase Of Investment,2021-06-30 00:00:00,0.0,SMCI
Net Business Purchase And Sale,2021-06-30 00:00:00,0.0,SMCI
Sale Of Business,2021-06-30 00:00:00,0.0,SMCI
Purchase Of Business,2021-06-30 00:00:00,0.0,SMCI
Net PPE Purchase And Sale,2021-06-30 00:00:00,-58016000.0,SMCI
Purchase Of PPE,2021-06-30 00:00:00,-58016000.0,SMCI
Operating Cash Flow,2021-06-30 00:00:00,122955000.0,SMCI
Cash Flow From Continuing Operating Activities,2021-06-30 00:00:00,122955000.0,SMCI
Change In Working Capital,2021-06-30 00:00:00,-38519000.0,SMCI
Change In Other Working Capital,2021-06-30 00:00:00,-1452000.0,SMCI
Change In Other Current Liabilities,2021-06-30 00:00:00,-4220000.0,SMCI
Change In Payables And Accrued Expense,2021-06-30 00:00:00,222055000.0,SMCI
Change In Accrued Expense,2021-06-30 00:00:00,24705000.0,SMCI
Change In Payable,2021-06-30 00:00:00,197350000.0,SMCI
Change In Account Payable,2021-06-30 00:00:00,189309000.0,SMCI
Change In Tax Payable,2021-06-30 00:00:00,8041000.0,SMCI
Change In Income Tax Payable,2021-06-30 00:00:00,8041000.0,SMCI
Change In Prepaid Assets,2021-06-30 00:00:00,-5291000.0,SMCI
Change In Inventory,2021-06-30 00:00:00,-189466000.0,SMCI
Change In Receivables,2021-06-30 00:00:00,-60145000.0,SMCI
Changes In Account Receivables,2021-06-30 00:00:00,-60145000.0,SMCI
Other Non Cash Items,2021-06-30 00:00:00,-1044000.0,SMCI
Stock Based Compensation,2021-06-30 00:00:00,28549000.0,SMCI
Provisionand Write Offof Assets,2021-06-30 00:00:00,5985000.0,SMCI
Asset Impairment Charge,2021-06-30 00:00:00,0.0,SMCI
Deferred Tax,2021-06-30 00:00:00,-8390000.0,SMCI
Deferred Income Tax,2021-06-30 00:00:00,-8390000.0,SMCI
Depreciation Amortization Depletion,2021-06-30 00:00:00,28185000.0,SMCI
Depreciation And Amortization,2021-06-30 00:00:00,28185000.0,SMCI
Depreciation,2021-06-30 00:00:00,,SMCI
Operating Gains Losses,2021-06-30 00:00:00,2309000.0,SMCI
Earnings Losses From Equity Investments,2021-06-30 00:00:00,-173000.0,SMCI
Net Foreign Currency Exchange Gain Loss,2021-06-30 00:00:00,2482000.0,SMCI
Net Income From Continuing Operations,2021-06-30 00:00:00,111865000.0,SMCI
Free Cash Flow,2020-06-30 00:00:00,,SMCI
Repurchase Of Capital Stock,2020-06-30 00:00:00,,SMCI
Repayment Of Debt,2020-06-30 00:00:00,,SMCI
Issuance Of Debt,2020-06-30 00:00:00,,SMCI
Issuance Of Capital Stock,2020-06-30 00:00:00,,SMCI
Capital Expenditure,2020-06-30 00:00:00,,SMCI
Interest Paid Supplemental Data,2020-06-30 00:00:00,,SMCI
Income Tax Paid Supplemental Data,2020-06-30 00:00:00,,SMCI
End Cash Position,2020-06-30 00:00:00,,SMCI
Beginning Cash Position,2020-06-30 00:00:00,,SMCI
Effect Of Exchange Rate Changes,2020-06-30 00:00:00,,SMCI
Changes In Cash,2020-06-30 00:00:00,,SMCI
Financing Cash Flow,2020-06-30 00:00:00,,SMCI
Cash Flow From Continuing Financing Activities,2020-06-30 00:00:00,,SMCI
Net Other Financing Charges,2020-06-30 00:00:00,,SMCI
Proceeds From Stock Option Exercised,2020-06-30 00:00:00,,SMCI
Net Common Stock Issuance,2020-06-30 00:00:00,,SMCI
Common Stock Payments,2020-06-30 00:00:00,,SMCI
Common Stock Issuance,2020-06-30 00:00:00,,SMCI
Net Issuance Payments Of Debt,2020-06-30 00:00:00,,SMCI
Net Short Term Debt Issuance,2020-06-30 00:00:00,,SMCI
Short Term Debt Payments,2020-06-30 00:00:00,,SMCI
Short Term Debt Issuance,2020-06-30 00:00:00,,SMCI
Net Long Term Debt Issuance,2020-06-30 00:00:00,,SMCI
Long Term Debt Payments,2020-06-30 00:00:00,-159191000.0,SMCI
Long Term Debt Issuance,2020-06-30 00:00:00,,SMCI
Investing Cash Flow,2020-06-30 00:00:00,,SMCI
Cash Flow From Continuing Investing Activities,2020-06-30 00:00:00,,SMCI
Net Investment Purchase And Sale,2020-06-30 00:00:00,,SMCI
Sale Of Investment,2020-06-30 00:00:00,0.0,SMCI
Purchase Of Investment,2020-06-30 00:00:00,,SMCI
Net Business Purchase And Sale,2020-06-30 00:00:00,,SMCI
Sale Of Business,2020-06-30 00:00:00,750000.0,SMCI
Purchase Of Business,2020-06-30 00:00:00,,SMCI
Net PPE Purchase And Sale,2020-06-30 00:00:00,,SMCI
Purchase Of PPE,2020-06-30 00:00:00,,SMCI
Operating Cash Flow,2020-06-30 00:00:00,,SMCI
Cash Flow From Continuing Operating Activities,2020-06-30 00:00:00,,SMCI
Change In Working Capital,2020-06-30 00:00:00,,SMCI
Change In Other Working Capital,2020-06-30 00:00:00,,SMCI
Change In Other Current Liabilities,2020-06-30 00:00:00,,SMCI
Change In Payables And Accrued Expense,2020-06-30 00:00:00,,SMCI
Change In Accrued Expense,2020-06-30 00:00:00,,SMCI
Change In Payable,2020-06-30 00:00:00,,SMCI
Change In Account Payable,2020-06-30 00:00:00,,SMCI
Change In Tax Payable,2020-06-30 00:00:00,,SMCI
Change In Income Tax Payable,2020-06-30 00:00:00,,SMCI
Change In Prepaid Assets,2020-06-30 00:00:00,,SMCI
Change In Inventory,2020-06-30 00:00:00,,SMCI
Change In Receivables,2020-06-30 00:00:00,,SMCI
Changes In Account Receivables,2020-06-30 00:00:00,,SMCI
Other Non Cash Items,2020-06-30 00:00:00,,SMCI
Stock Based Compensation,2020-06-30 00:00:00,,SMCI
Provisionand Write Offof Assets,2020-06-30 00:00:00,15292000.0,SMCI
Asset Impairment Charge,2020-06-30 00:00:00,0.0,SMCI
Deferred Tax,2020-06-30 00:00:00,,SMCI
Deferred Income Tax,2020-06-30 00:00:00,,SMCI
Depreciation Amortization Depletion,2020-06-30 00:00:00,,SMCI
Depreciation And Amortization,2020-06-30 00:00:00,,SMCI
Depreciation,2020-06-30 00:00:00,,SMCI
Operating Gains Losses,2020-06-30 00:00:00,,SMCI
Earnings Losses From Equity Investments,2020-06-30 00:00:00,,SMCI
Net Foreign Currency Exchange Gain Loss,2020-06-30 00:00:00,,SMCI
Net Income From Continuing Operations,2020-06-30 00:00:00,,SMCI
Free Cash Flow,2024-12-31 00:00:00,1432000000.0,YUM
Repurchase Of Capital Stock,2024-12-31 00:00:00,-441000000.0,YUM
Repayment Of Debt,2024-12-31 00:00:00,-479000000.0,YUM
Issuance Of Debt,2024-12-31 00:00:00,237000000.0,YUM
Capital Expenditure,2024-12-31 00:00:00,-257000000.0,YUM
Interest Paid Supplemental Data,2024-12-31 00:00:00,510000000.0,YUM
Income Tax Paid Supplemental Data,2024-12-31 00:00:00,494000000.0,YUM
End Cash Position,2024-12-31 00:00:00,807000000.0,YUM
Beginning Cash Position,2024-12-31 00:00:00,724000000.0,YUM
Effect Of Exchange Rate Changes,2024-12-31 00:00:00,-21000000.0,YUM
Changes In Cash,2024-12-31 00:00:00,104000000.0,YUM
Financing Cash Flow,2024-12-31 00:00:00,-1163000000.0,YUM
Cash Flow From Continuing Financing Activities,2024-12-31 00:00:00,-1163000000.0,YUM
Net Other Financing Charges,2024-12-31 00:00:00,-73000000.0,YUM
Cash Dividends Paid,2024-12-31 00:00:00,-752000000.0,YUM
Common Stock Dividend Paid,2024-12-31 00:00:00,-752000000.0,YUM
Net Common Stock Issuance,2024-12-31 00:00:00,-441000000.0,YUM
Common Stock Payments,2024-12-31 00:00:00,-441000000.0,YUM
Net Issuance Payments Of Debt,2024-12-31 00:00:00,103000000.0,YUM
Net Short Term Debt Issuance,2024-12-31 00:00:00,345000000.0,YUM
Short Term Debt Payments,2024-12-31 00:00:00,,YUM
Short Term Debt Issuance,2024-12-31 00:00:00,,YUM
Net Long Term Debt Issuance,2024-12-31 00:00:00,-242000000.0,YUM
Long Term Debt Payments,2024-12-31 00:00:00,-479000000.0,YUM
Long Term Debt Issuance,2024-12-31 00:00:00,237000000.0,YUM
Investing Cash Flow,2024-12-31 00:00:00,-422000000.0,YUM
Cash Flow From Continuing Investing Activities,2024-12-31 00:00:00,-422000000.0,YUM
Net Other Investing Changes,2024-12-31 00:00:00,-53000000.0,YUM
Net Investment Purchase And Sale,2024-12-31 00:00:00,-91000000.0,YUM
Sale Of Investment,2024-12-31 00:00:00,,YUM
Net Business Purchase And Sale,2024-12-31 00:00:00,-21000000.0,YUM
Sale Of Business,2024-12-31 00:00:00,153000000.0,YUM
Purchase Of Business,2024-12-31 00:00:00,-174000000.0,YUM
Capital Expenditure Reported,2024-12-31 00:00:00,-257000000.0,YUM
Operating Cash Flow,2024-12-31 00:00:00,1689000000.0,YUM
Cash Flow From Continuing Operating Activities,2024-12-31 00:00:00,1689000000.0,YUM
Change In Working Capital,2024-12-31 00:00:00,-86000000.0,YUM
Change In Payables And Accrued Expense,2024-12-31 00:00:00,-21000000.0,YUM
Change In Payable,2024-12-31 00:00:00,-21000000.0,YUM
Change In Account Payable,2024-12-31 00:00:00,8000000.0,YUM
Change In Tax Payable,2024-12-31 00:00:00,-29000000.0,YUM
Change In Income Tax Payable,2024-12-31 00:00:00,-29000000.0,YUM
Change In Prepaid Assets,2024-12-31 00:00:00,-12000000.0,YUM
Change In Receivables,2024-12-31 00:00:00,-53000000.0,YUM
Other Non Cash Items,2024-12-31 00:00:00,76000000.0,YUM
Stock Based Compensation,2024-12-31 00:00:00,69000000.0,YUM
Asset Impairment Charge,2024-12-31 00:00:00,12000000.0,YUM
Deferred Tax,2024-12-31 00:00:00,-30000000.0,YUM
Deferred Income Tax,2024-12-31 00:00:00,-30000000.0,YUM
Depreciation Amortization Depletion,2024-12-31 00:00:00,175000000.0,YUM
Depreciation And Amortization,2024-12-31 00:00:00,175000000.0,YUM
Operating Gains Losses,2024-12-31 00:00:00,-13000000.0,YUM
Gain Loss On Investment Securities,2024-12-31 00:00:00,,YUM
Gain Loss On Sale Of Business,2024-12-31 00:00:00,-34000000.0,YUM
Net Income From Continuing Operations,2024-12-31 00:00:00,1486000000.0,YUM
Free Cash Flow,2023-12-31 00:00:00,1318000000.0,YUM
Repurchase Of Capital Stock,2023-12-31 00:00:00,-50000000.0,YUM
Repayment Of Debt,2023-12-31 00:00:00,-397000000.0,YUM
Issuance Of Debt,2023-12-31 00:00:00,0.0,YUM
Capital Expenditure,2023-12-31 00:00:00,-285000000.0,YUM
Interest Paid Supplemental Data,2023-12-31 00:00:00,526000000.0,YUM
Income Tax Paid Supplemental Data,2023-12-31 00:00:00,432000000.0,YUM
End Cash Position,2023-12-31 00:00:00,724000000.0,YUM
Beginning Cash Position,2023-12-31 00:00:00,647000000.0,YUM
Effect Of Exchange Rate Changes,2023-12-31 00:00:00,10000000.0,YUM
Changes In Cash,2023-12-31 00:00:00,67000000.0,YUM
Financing Cash Flow,2023-12-31 00:00:00,-1429000000.0,YUM
Cash Flow From Continuing Financing Activities,2023-12-31 00:00:00,-1429000000.0,YUM
Net Other Financing Charges,2023-12-31 00:00:00,-25000000.0,YUM
Cash Dividends Paid,2023-12-31 00:00:00,-678000000.0,YUM
Common Stock Dividend Paid,2023-12-31 00:00:00,-678000000.0,YUM
Net Common Stock Issuance,2023-12-31 00:00:00,-50000000.0,YUM
Common Stock Payments,2023-12-31 00:00:00,-50000000.0,YUM
Net Issuance Payments Of Debt,2023-12-31 00:00:00,-676000000.0,YUM
Net Short Term Debt Issuance,2023-12-31 00:00:00,-279000000.0,YUM
Short Term Debt Payments,2023-12-31 00:00:00,,YUM
Short Term Debt Issuance,2023-12-31 00:00:00,,YUM
Net Long Term Debt Issuance,2023-12-31 00:00:00,-397000000.0,YUM
Long Term Debt Payments,2023-12-31 00:00:00,-397000000.0,YUM
Long Term Debt Issuance,2023-12-31 00:00:00,0.0,YUM
Investing Cash Flow,2023-12-31 00:00:00,-107000000.0,YUM
Cash Flow From Continuing Investing Activities,2023-12-31 00:00:00,-107000000.0,YUM
Net Other Investing Changes,2023-12-31 00:00:00,-3000000.0,YUM
Net Investment Purchase And Sale,2023-12-31 00:00:00,0.0,YUM
Sale Of Investment,2023-12-31 00:00:00,,YUM
Net Business Purchase And Sale,2023-12-31 00:00:00,181000000.0,YUM
Sale Of Business,2023-12-31 00:00:00,181000000.0,YUM
Purchase Of Business,2023-12-31 00:00:00,0.0,YUM
Capital Expenditure Reported,2023-12-31 00:00:00,-285000000.0,YUM
Operating Cash Flow,2023-12-31 00:00:00,1603000000.0,YUM
Cash Flow From Continuing Operating Activities,2023-12-31 00:00:00,1603000000.0,YUM
Change In Working Capital,2023-12-31 00:00:00,-91000000.0,YUM
Change In Payables And Accrued Expense,2023-12-31 00:00:00,13000000.0,YUM
Change In Payable,2023-12-31 00:00:00,13000000.0,YUM
Change In Account Payable,2023-12-31 00:00:00,-30000000.0,YUM
Change In Tax Payable,2023-12-31 00:00:00,43000000.0,YUM
Change In Income Tax Payable,2023-12-31 00:00:00,43000000.0,YUM
Change In Prepaid Assets,2023-12-31 00:00:00,-15000000.0,YUM
Change In Receivables,2023-12-31 00:00:00,-89000000.0,YUM
Other Non Cash Items,2023-12-31 00:00:00,162000000.0,YUM
Stock Based Compensation,2023-12-31 00:00:00,95000000.0,YUM
Asset Impairment Charge,2023-12-31 00:00:00,13000000.0,YUM
Deferred Tax,2023-12-31 00:00:00,-290000000.0,YUM
Deferred Income Tax,2023-12-31 00:00:00,-290000000.0,YUM
Depreciation Amortization Depletion,2023-12-31 00:00:00,153000000.0,YUM
Depreciation And Amortization,2023-12-31 00:00:00,153000000.0,YUM
Operating Gains Losses,2023-12-31 00:00:00,-36000000.0,YUM
Gain Loss On Investment Securities,2023-12-31 00:00:00,,YUM
Gain Loss On Sale Of Business,2023-12-31 00:00:00,-29000000.0,YUM
Net Income From Continuing Operations,2023-12-31 00:00:00,1597000000.0,YUM
Free Cash Flow,2022-12-31 00:00:00,1148000000.0,YUM
Repurchase Of Capital Stock,2022-12-31 00:00:00,-1200000000.0,YUM
Repayment Of Debt,2022-12-31 00:00:00,-699000000.0,YUM
Issuance Of Debt,2022-12-31 00:00:00,999000000.0,YUM
Capital Expenditure,2022-12-31 00:00:00,-279000000.0,YUM
Interest Paid Supplemental Data,2022-12-31 00:00:00,486000000.0,YUM
Income Tax Paid Supplemental Data,2022-12-31 00:00:00,371000000.0,YUM
End Cash Position,2022-12-31 00:00:00,647000000.0,YUM
Beginning Cash Position,2022-12-31 00:00:00,771000000.0,YUM
Effect Of Exchange Rate Changes,2022-12-31 00:00:00,-26000000.0,YUM
Changes In Cash,2022-12-31 00:00:00,-98000000.0,YUM
Financing Cash Flow,2022-12-31 00:00:00,-1323000000.0,YUM
Cash Flow From Continuing Financing Activities,2022-12-31 00:00:00,-1323000000.0,YUM
Net Other Financing Charges,2022-12-31 00:00:00,-53000000.0,YUM
Cash Dividends Paid,2022-12-31 00:00:00,-649000000.0,YUM
Common Stock Dividend Paid,2022-12-31 00:00:00,-649000000.0,YUM
Net Common Stock Issuance,2022-12-31 00:00:00,-1200000000.0,YUM
Common Stock Payments,2022-12-31 00:00:00,-1200000000.0,YUM
Net Issuance Payments Of Debt,2022-12-31 00:00:00,579000000.0,YUM
Net Short Term Debt Issuance,2022-12-31 00:00:00,279000000.0,YUM
Short Term Debt Payments,2022-12-31 00:00:00,0.0,YUM
Short Term Debt Issuance,2022-12-31 00:00:00,279000000.0,YUM
Net Long Term Debt Issuance,2022-12-31 00:00:00,300000000.0,YUM
Long Term Debt Payments,2022-12-31 00:00:00,-699000000.0,YUM
Long Term Debt Issuance,2022-12-31 00:00:00,999000000.0,YUM
Investing Cash Flow,2022-12-31 00:00:00,-202000000.0,YUM
Cash Flow From Continuing Investing Activities,2022-12-31 00:00:00,-202000000.0,YUM
Net Other Investing Changes,2022-12-31 00:00:00,4000000.0,YUM
Net Investment Purchase And Sale,2022-12-31 00:00:00,0.0,YUM
Sale Of Investment,2022-12-31 00:00:00,0.0,YUM
Net Business Purchase And Sale,2022-12-31 00:00:00,73000000.0,YUM
Sale Of Business,2022-12-31 00:00:00,73000000.0,YUM
Purchase Of Business,2022-12-31 00:00:00,0.0,YUM
Capital Expenditure Reported,2022-12-31 00:00:00,-279000000.0,YUM
Operating Cash Flow,2022-12-31 00:00:00,1427000000.0,YUM
Cash Flow From Continuing Operating Activities,2022-12-31 00:00:00,1427000000.0,YUM
Change In Working Capital,2022-12-31 00:00:00,-105000000.0,YUM
Change In Payables And Accrued Expense,2022-12-31 00:00:00,-22000000.0,YUM
Change In Payable,2022-12-31 00:00:00,-22000000.0,YUM
Change In Account Payable,2022-12-31 00:00:00,-39000000.0,YUM
Change In Tax Payable,2022-12-31 00:00:00,17000000.0,YUM
Change In Income Tax Payable,2022-12-31 00:00:00,17000000.0,YUM
Change In Prepaid Assets,2022-12-31 00:00:00,1000000.0,YUM
Change In Receivables,2022-12-31 00:00:00,-84000000.0,YUM
Other Non Cash Items,2022-12-31 00:00:00,60000000.0,YUM
Stock Based Compensation,2022-12-31 00:00:00,84000000.0,YUM
Asset Impairment Charge,2022-12-31 00:00:00,10000000.0,YUM
Deferred Tax,2022-12-31 00:00:00,-55000000.0,YUM
Deferred Income Tax,2022-12-31 00:00:00,-55000000.0,YUM
Depreciation Amortization Depletion,2022-12-31 00:00:00,146000000.0,YUM
Depreciation And Amortization,2022-12-31 00:00:00,146000000.0,YUM
Operating Gains Losses,2022-12-31 00:00:00,-38000000.0,YUM
Gain Loss On Investment Securities,2022-12-31 00:00:00,,YUM
Gain Loss On Sale Of Business,2022-12-31 00:00:00,-27000000.0,YUM
Net Income From Continuing Operations,2022-12-31 00:00:00,1325000000.0,YUM
Free Cash Flow,2021-12-31 00:00:00,1476000000.0,YUM
Repurchase Of Capital Stock,2021-12-31 00:00:00,-1591000000.0,YUM
