index,date,value,ticker
Total Expenses,2024-12-31 00:00:00,78934000000.0,PEP
Total Operating Income As Reported,2024-12-31 00:00:00,12887000000.0,PEP
Diluted Average Shares,2024-12-31 00:00:00,,PEP
Basic Average Shares,2024-12-31 00:00:00,,PEP
Diluted EPS,2024-12-31 00:00:00,,PEP
Basic EPS,2024-12-31 00:00:00,,PEP
Diluted NI Availto Com Stockholders,2024-12-31 00:00:00,9578000000.0,PEP
Average Dilution Earnings,2024-12-31 00:00:00,,PEP
Net Income Common Stockholders,2024-12-31 00:00:00,9578000000.0,PEP
Otherunder Preferred Stock Dividend,2024-12-31 00:00:00,,PEP
Net Income,2024-12-31 00:00:00,9578000000.0,PEP
Minority Interests,2024-12-31 00:00:00,-48000000.0,PEP
Net Income Including Noncontrolling Interests,2024-12-31 00:00:00,9626000000.0,PEP
Net Income Continuous Operations,2024-12-31 00:00:00,9626000000.0,PEP
Tax Provision,2024-12-31 00:00:00,2320000000.0,PEP
Pretax Income,2024-12-31 00:00:00,11946000000.0,PEP
Other Income Expense,2024-12-31 00:00:00,-55000000.0,PEP
Other Non Operating Income Expenses,2024-12-31 00:00:00,-22000000.0,PEP
Special Income Charges,2024-12-31 00:00:00,-33000000.0,PEP
Impairment Of Capital Assets,2024-12-31 00:00:00,33000000.0,PEP
Restructuring And Mergern Acquisition,2024-12-31 00:00:00,0.0,PEP
Net Non Operating Interest Income Expense,2024-12-31 00:00:00,-919000000.0,PEP
Interest Expense Non Operating,2024-12-31 00:00:00,919000000.0,PEP
Operating Income,2024-12-31 00:00:00,12920000000.0,PEP
Operating Expense,2024-12-31 00:00:00,37190000000.0,PEP
Selling General And Administration,2024-12-31 00:00:00,37190000000.0,PEP
Gross Profit,2024-12-31 00:00:00,50110000000.0,PEP
Cost Of Revenue,2024-12-31 00:00:00,41744000000.0,PEP
Total Revenue,2024-12-31 00:00:00,91854000000.0,PEP
Operating Revenue,2024-12-31 00:00:00,91854000000.0,PEP
Tax Effect Of Unusual Items,2023-12-31 00:00:00,-183546000.0,PEP
Tax Rate For Calcs,2023-12-31 00:00:00,0.198,PEP
Normalized EBITDA,2023-12-31 00:00:00,16681000000.0,PEP
Total Unusual Items,2023-12-31 00:00:00,-927000000.0,PEP
Total Unusual Items Excluding Goodwill,2023-12-31 00:00:00,-927000000.0,PEP
Net Income From Continuing Operation Net Minority Interest,2023-12-31 00:00:00,9074000000.0,PEP
Reconciled Depreciation,2023-12-31 00:00:00,3518000000.0,PEP
Reconciled Cost Of Revenue,2023-12-31 00:00:00,41881000000.0,PEP
EBITDA,2023-12-31 00:00:00,15754000000.0,PEP
EBIT,2023-12-31 00:00:00,12236000000.0,PEP
Net Interest Income,2023-12-31 00:00:00,-819000000.0,PEP
Interest Expense,2023-12-31 00:00:00,819000000.0,PEP
Normalized Income,2023-12-31 00:00:00,9817454000.0,PEP
Net Income From Continuing And Discontinued Operation,2023-12-31 00:00:00,9074000000.0,PEP
Total Expenses,2023-12-31 00:00:00,78558000000.0,PEP
Total Operating Income As Reported,2023-12-31 00:00:00,11986000000.0,PEP
Diluted Average Shares,2023-12-31 00:00:00,1383000000.0,PEP
Basic Average Shares,2023-12-31 00:00:00,1376000000.0,PEP
Diluted EPS,2023-12-31 00:00:00,6.56,PEP
Basic EPS,2023-12-31 00:00:00,6.59,PEP
Diluted NI Availto Com Stockholders,2023-12-31 00:00:00,9074000000.0,PEP
Average Dilution Earnings,2023-12-31 00:00:00,,PEP
Net Income Common Stockholders,2023-12-31 00:00:00,9074000000.0,PEP
Otherunder Preferred Stock Dividend,2023-12-31 00:00:00,,PEP
Net Income,2023-12-31 00:00:00,9074000000.0,PEP
Minority Interests,2023-12-31 00:00:00,-81000000.0,PEP
Net Income Including Noncontrolling Interests,2023-12-31 00:00:00,9155000000.0,PEP
Net Income Continuous Operations,2023-12-31 00:00:00,9155000000.0,PEP
Tax Provision,2023-12-31 00:00:00,2262000000.0,PEP
Pretax Income,2023-12-31 00:00:00,11417000000.0,PEP
Other Income Expense,2023-12-31 00:00:00,-677000000.0,PEP
Other Non Operating Income Expenses,2023-12-31 00:00:00,250000000.0,PEP
Special Income Charges,2023-12-31 00:00:00,-927000000.0,PEP
Impairment Of Capital Assets,2023-12-31 00:00:00,927000000.0,PEP
Restructuring And Mergern Acquisition,2023-12-31 00:00:00,0.0,PEP
Net Non Operating Interest Income Expense,2023-12-31 00:00:00,-819000000.0,PEP
Interest Expense Non Operating,2023-12-31 00:00:00,819000000.0,PEP
Operating Income,2023-12-31 00:00:00,12913000000.0,PEP
Operating Expense,2023-12-31 00:00:00,36677000000.0,PEP
Selling General And Administration,2023-12-31 00:00:00,36677000000.0,PEP
Gross Profit,2023-12-31 00:00:00,49590000000.0,PEP
Cost Of Revenue,2023-12-31 00:00:00,41881000000.0,PEP
Total Revenue,2023-12-31 00:00:00,91471000000.0,PEP
Operating Revenue,2023-12-31 00:00:00,91471000000.0,PEP
Tax Effect Of Unusual Items,2022-12-31 00:00:00,24955000.0,PEP
Tax Rate For Calcs,2022-12-31 00:00:00,0.161,PEP
Normalized EBITDA,2022-12-31 00:00:00,14769000000.0,PEP
Total Unusual Items,2022-12-31 00:00:00,155000000.0,PEP
Total Unusual Items Excluding Goodwill,2022-12-31 00:00:00,155000000.0,PEP
Net Income From Continuing Operation Net Minority Interest,2022-12-31 00:00:00,8910000000.0,PEP
Reconciled Depreciation,2022-12-31 00:00:00,3280000000.0,PEP
Reconciled Cost Of Revenue,2022-12-31 00:00:00,40576000000.0,PEP
EBITDA,2022-12-31 00:00:00,14924000000.0,PEP
EBIT,2022-12-31 00:00:00,11644000000.0,PEP
Net Interest Income,2022-12-31 00:00:00,-939000000.0,PEP
Interest Expense,2022-12-31 00:00:00,939000000.0,PEP
Normalized Income,2022-12-31 00:00:00,8779955000.0,PEP
Net Income From Continuing And Discontinued Operation,2022-12-31 00:00:00,8910000000.0,PEP
Total Expenses,2022-12-31 00:00:00,75035000000.0,PEP
Total Operating Income As Reported,2022-12-31 00:00:00,11512000000.0,PEP
Diluted Average Shares,2022-12-31 00:00:00,1387000000.0,PEP
Basic Average Shares,2022-12-31 00:00:00,1380000000.0,PEP
Diluted EPS,2022-12-31 00:00:00,6.42,PEP
Basic EPS,2022-12-31 00:00:00,6.45,PEP
Diluted NI Availto Com Stockholders,2022-12-31 00:00:00,8910000000.0,PEP
Average Dilution Earnings,2022-12-31 00:00:00,,PEP
Net Income Common Stockholders,2022-12-31 00:00:00,8910000000.0,PEP
Otherunder Preferred Stock Dividend,2022-12-31 00:00:00,,PEP
Net Income,2022-12-31 00:00:00,8910000000.0,PEP
Minority Interests,2022-12-31 00:00:00,-68000000.0,PEP
Net Income Including Noncontrolling Interests,2022-12-31 00:00:00,8978000000.0,PEP
Net Income Continuous Operations,2022-12-31 00:00:00,8978000000.0,PEP
Tax Provision,2022-12-31 00:00:00,1727000000.0,PEP
Pretax Income,2022-12-31 00:00:00,10705000000.0,PEP
Other Income Expense,2022-12-31 00:00:00,287000000.0,PEP
Other Non Operating Income Expenses,2022-12-31 00:00:00,132000000.0,PEP
Special Income Charges,2022-12-31 00:00:00,155000000.0,PEP
Impairment Of Capital Assets,2022-12-31 00:00:00,3166000000.0,PEP
Restructuring And Mergern Acquisition,2022-12-31 00:00:00,-3321000000.0,PEP
Net Non Operating Interest Income Expense,2022-12-31 00:00:00,-939000000.0,PEP
Interest Expense Non Operating,2022-12-31 00:00:00,939000000.0,PEP
Operating Income,2022-12-31 00:00:00,11357000000.0,PEP
Operating Expense,2022-12-31 00:00:00,34459000000.0,PEP
Selling General And Administration,2022-12-31 00:00:00,34459000000.0,PEP
Gross Profit,2022-12-31 00:00:00,45816000000.0,PEP
Cost Of Revenue,2022-12-31 00:00:00,40576000000.0,PEP
Total Revenue,2022-12-31 00:00:00,86392000000.0,PEP
Operating Revenue,2022-12-31 00:00:00,86392000000.0,PEP
Tax Effect Of Unusual Items,2021-12-31 00:00:00,0.0,PEP
Tax Rate For Calcs,2021-12-31 00:00:00,0.218104,PEP
Normalized EBITDA,2021-12-31 00:00:00,14899000000.0,PEP
Total Unusual Items,2021-12-31 00:00:00,0.0,PEP
Total Unusual Items Excluding Goodwill,2021-12-31 00:00:00,0.0,PEP
Net Income From Continuing Operation Net Minority Interest,2021-12-31 00:00:00,7618000000.0,PEP
Reconciled Depreciation,2021-12-31 00:00:00,3215000000.0,PEP
Reconciled Cost Of Revenue,2021-12-31 00:00:00,37075000000.0,PEP
EBITDA,2021-12-31 00:00:00,14899000000.0,PEP
EBIT,2021-12-31 00:00:00,11684000000.0,PEP
Net Interest Income,2021-12-31 00:00:00,-1863000000.0,PEP
Interest Expense,2021-12-31 00:00:00,1863000000.0,PEP
Normalized Income,2021-12-31 00:00:00,7618000000.0,PEP
Net Income From Continuing And Discontinued Operation,2021-12-31 00:00:00,7618000000.0,PEP
Total Expenses,2021-12-31 00:00:00,68312000000.0,PEP
Total Operating Income As Reported,2021-12-31 00:00:00,11162000000.0,PEP
Diluted Average Shares,2021-12-31 00:00:00,1389000000.0,PEP
Basic Average Shares,2021-12-31 00:00:00,1383000000.0,PEP
Diluted EPS,2021-12-31 00:00:00,5.49,PEP
Basic EPS,2021-12-31 00:00:00,5.508315,PEP
Diluted NI Availto Com Stockholders,2021-12-31 00:00:00,7618000000.0,PEP
Average Dilution Earnings,2021-12-31 00:00:00,,PEP
Net Income Common Stockholders,2021-12-31 00:00:00,7618000000.0,PEP
Otherunder Preferred Stock Dividend,2021-12-31 00:00:00,,PEP
Net Income,2021-12-31 00:00:00,7618000000.0,PEP
Minority Interests,2021-12-31 00:00:00,-61000000.0,PEP
Net Income Including Noncontrolling Interests,2021-12-31 00:00:00,7679000000.0,PEP
Net Income Continuous Operations,2021-12-31 00:00:00,7679000000.0,PEP
Tax Provision,2021-12-31 00:00:00,2142000000.0,PEP
Pretax Income,2021-12-31 00:00:00,9821000000.0,PEP
Other Income Expense,2021-12-31 00:00:00,522000000.0,PEP
Other Non Operating Income Expenses,2021-12-31 00:00:00,522000000.0,PEP
Special Income Charges,2021-12-31 00:00:00,0.0,PEP
Impairment Of Capital Assets,2021-12-31 00:00:00,0.0,PEP
Restructuring And Mergern Acquisition,2021-12-31 00:00:00,0.0,PEP
Net Non Operating Interest Income Expense,2021-12-31 00:00:00,-1863000000.0,PEP
Interest Expense Non Operating,2021-12-31 00:00:00,1863000000.0,PEP
Operating Income,2021-12-31 00:00:00,11162000000.0,PEP
Operating Expense,2021-12-31 00:00:00,31237000000.0,PEP
Selling General And Administration,2021-12-31 00:00:00,31237000000.0,PEP
Gross Profit,2021-12-31 00:00:00,42399000000.0,PEP
Cost Of Revenue,2021-12-31 00:00:00,37075000000.0,PEP
Total Revenue,2021-12-31 00:00:00,79474000000.0,PEP
Operating Revenue,2021-12-31 00:00:00,79474000000.0,PEP
Tax Effect Of Unusual Items,2020-12-31 00:00:00,,PEP
Tax Rate For Calcs,2020-12-31 00:00:00,,PEP
Normalized EBITDA,2020-12-31 00:00:00,,PEP
Total Unusual Items,2020-12-31 00:00:00,,PEP
Total Unusual Items Excluding Goodwill,2020-12-31 00:00:00,,PEP
Net Income From Continuing Operation Net Minority Interest,2020-12-31 00:00:00,,PEP
Reconciled Depreciation,2020-12-31 00:00:00,,PEP
Reconciled Cost Of Revenue,2020-12-31 00:00:00,,PEP
EBITDA,2020-12-31 00:00:00,,PEP
EBIT,2020-12-31 00:00:00,,PEP
Net Interest Income,2020-12-31 00:00:00,,PEP
Interest Expense,2020-12-31 00:00:00,,PEP
Normalized Income,2020-12-31 00:00:00,,PEP
Net Income From Continuing And Discontinued Operation,2020-12-31 00:00:00,,PEP
Total Expenses,2020-12-31 00:00:00,,PEP
Total Operating Income As Reported,2020-12-31 00:00:00,,PEP
Diluted Average Shares,2020-12-31 00:00:00,1392000000.0,PEP
Basic Average Shares,2020-12-31 00:00:00,1380000000.0,PEP
Diluted EPS,2020-12-31 00:00:00,5.12,PEP
Basic EPS,2020-12-31 00:00:00,5.15942,PEP
Diluted NI Availto Com Stockholders,2020-12-31 00:00:00,,PEP
Average Dilution Earnings,2020-12-31 00:00:00,0.0,PEP
Net Income Common Stockholders,2020-12-31 00:00:00,,PEP
Otherunder Preferred Stock Dividend,2020-12-31 00:00:00,0.0,PEP
Net Income,2020-12-31 00:00:00,,PEP
Minority Interests,2020-12-31 00:00:00,,PEP
Net Income Including Noncontrolling Interests,2020-12-31 00:00:00,,PEP
Net Income Continuous Operations,2020-12-31 00:00:00,,PEP
Tax Provision,2020-12-31 00:00:00,,PEP
Pretax Income,2020-12-31 00:00:00,,PEP
Other Income Expense,2020-12-31 00:00:00,,PEP
Other Non Operating Income Expenses,2020-12-31 00:00:00,,PEP
Special Income Charges,2020-12-31 00:00:00,,PEP
Impairment Of Capital Assets,2020-12-31 00:00:00,,PEP
Restructuring And Mergern Acquisition,2020-12-31 00:00:00,,PEP
Net Non Operating Interest Income Expense,2020-12-31 00:00:00,,PEP
Interest Expense Non Operating,2020-12-31 00:00:00,,PEP
Operating Income,2020-12-31 00:00:00,,PEP
Operating Expense,2020-12-31 00:00:00,,PEP
Selling General And Administration,2020-12-31 00:00:00,,PEP
Gross Profit,2020-12-31 00:00:00,,PEP
Cost Of Revenue,2020-12-31 00:00:00,,PEP
Total Revenue,2020-12-31 00:00:00,,PEP
Operating Revenue,2020-12-31 00:00:00,,PEP
Tax Effect Of Unusual Items,2024-09-30 00:00:00,87000000.0,V
Tax Rate For Calcs,2024-09-30 00:00:00,0.174,V
Normalized EBITDA,2024-09-30 00:00:00,25091000000.0,V
Total Unusual Items,2024-09-30 00:00:00,500000000.0,V
Total Unusual Items Excluding Goodwill,2024-09-30 00:00:00,500000000.0,V
Net Income From Continuing Operation Net Minority Interest,2024-09-30 00:00:00,19743000000.0,V
Reconciled Depreciation,2024-09-30 00:00:00,1034000000.0,V
Reconciled Cost Of Revenue,2024-09-30 00:00:00,7042000000.0,V
EBITDA,2024-09-30 00:00:00,25591000000.0,V
EBIT,2024-09-30 00:00:00,24557000000.0,V
Net Interest Income,2024-09-30 00:00:00,-641000000.0,V
Interest Expense,2024-09-30 00:00:00,641000000.0,V
Normalized Income,2024-09-30 00:00:00,19330000000.0,V
Net Income From Continuing And Discontinued Operation,2024-09-30 00:00:00,19743000000.0,V
Total Expenses,2024-09-30 00:00:00,11869000000.0,V
Total Operating Income As Reported,2024-09-30 00:00:00,23595000000.0,V
Diluted Average Shares,2024-09-30 00:00:00,2029000000.0,V
Basic Average Shares,2024-09-30 00:00:00,1621000000.0,V
Diluted EPS,2024-09-30 00:00:00,9.73,V
Basic EPS,2024-09-30 00:00:00,9.74,V
Diluted NI Availto Com Stockholders,2024-09-30 00:00:00,19743000000.0,V
Net Income Common Stockholders,2024-09-30 00:00:00,19743000000.0,V
Net Income,2024-09-30 00:00:00,19743000000.0,V
Net Income Including Noncontrolling Interests,2024-09-30 00:00:00,19743000000.0,V
Net Income Continuous Operations,2024-09-30 00:00:00,19743000000.0,V
Tax Provision,2024-09-30 00:00:00,4173000000.0,V
Pretax Income,2024-09-30 00:00:00,23916000000.0,V
Other Income Expense,2024-09-30 00:00:00,500000000.0,V
Special Income Charges,2024-09-30 00:00:00,-462000000.0,V
Other Special Charges,2024-09-30 00:00:00,462000000.0,V
Gain On Sale Of Security,2024-09-30 00:00:00,962000000.0,V
Net Non Operating Interest Income Expense,2024-09-30 00:00:00,-641000000.0,V
Interest Expense Non Operating,2024-09-30 00:00:00,641000000.0,V
Operating Income,2024-09-30 00:00:00,24057000000.0,V
Operating Expense,2024-09-30 00:00:00,4827000000.0,V
Depreciation Amortization Depletion Income Statement,2024-09-30 00:00:00,1034000000.0,V
Depreciation And Amortization In Income Statement,2024-09-30 00:00:00,1034000000.0,V
Selling General And Administration,2024-09-30 00:00:00,3793000000.0,V
Selling And Marketing Expense,2024-09-30 00:00:00,1560000000.0,V
General And Administrative Expense,2024-09-30 00:00:00,2233000000.0,V
Other Gand A,2024-09-30 00:00:00,2233000000.0,V
Gross Profit,2024-09-30 00:00:00,28884000000.0,V
Cost Of Revenue,2024-09-30 00:00:00,7042000000.0,V
Total Revenue,2024-09-30 00:00:00,35926000000.0,V
Operating Revenue,2024-09-30 00:00:00,46493000000.0,V
Tax Effect Of Unusual Items,2023-09-30 00:00:00,-44034000.0,V
Tax Rate For Calcs,2023-09-30 00:00:00,0.179,V
Normalized EBITDA,2023-09-30 00:00:00,22870000000.0,V
Total Unusual Items,2023-09-30 00:00:00,-246000000.0,V
Total Unusual Items Excluding Goodwill,2023-09-30 00:00:00,-246000000.0,V
Net Income From Continuing Operation Net Minority Interest,2023-09-30 00:00:00,17273000000.0,V
Reconciled Depreciation,2023-09-30 00:00:00,943000000.0,V
Reconciled Cost Of Revenue,2023-09-30 00:00:00,6567000000.0,V
EBITDA,2023-09-30 00:00:00,22624000000.0,V
EBIT,2023-09-30 00:00:00,21681000000.0,V
Net Interest Income,2023-09-30 00:00:00,-644000000.0,V
Interest Expense,2023-09-30 00:00:00,644000000.0,V
Normalized Income,2023-09-30 00:00:00,17474966000.0,V
Net Income From Continuing And Discontinued Operation,2023-09-30 00:00:00,17273000000.0,V
Total Expenses,2023-09-30 00:00:00,10726000000.0,V
Total Operating Income As Reported,2023-09-30 00:00:00,21000000000.0,V
Diluted Average Shares,2023-09-30 00:00:00,2085000000.0,V
Basic Average Shares,2023-09-30 00:00:00,1618000000.0,V
Diluted EPS,2023-09-30 00:00:00,8.28,V
Basic EPS,2023-09-30 00:00:00,8.29,V
Diluted NI Availto Com Stockholders,2023-09-30 00:00:00,17273000000.0,V
Net Income Common Stockholders,2023-09-30 00:00:00,17273000000.0,V
Net Income,2023-09-30 00:00:00,17273000000.0,V
Net Income Including Noncontrolling Interests,2023-09-30 00:00:00,17273000000.0,V
Net Income Continuous Operations,2023-09-30 00:00:00,17273000000.0,V
Tax Provision,2023-09-30 00:00:00,3764000000.0,V
Pretax Income,2023-09-30 00:00:00,21037000000.0,V
Other Income Expense,2023-09-30 00:00:00,-246000000.0,V
Special Income Charges,2023-09-30 00:00:00,-927000000.0,V
Other Special Charges,2023-09-30 00:00:00,927000000.0,V
Gain On Sale Of Security,2023-09-30 00:00:00,681000000.0,V
Net Non Operating Interest Income Expense,2023-09-30 00:00:00,-644000000.0,V
Interest Expense Non Operating,2023-09-30 00:00:00,644000000.0,V
Operating Income,2023-09-30 00:00:00,21927000000.0,V
Operating Expense,2023-09-30 00:00:00,4159000000.0,V
Depreciation Amortization Depletion Income Statement,2023-09-30 00:00:00,943000000.0,V
Depreciation And Amortization In Income Statement,2023-09-30 00:00:00,943000000.0,V
Selling General And Administration,2023-09-30 00:00:00,3216000000.0,V
Selling And Marketing Expense,2023-09-30 00:00:00,1341000000.0,V
General And Administrative Expense,2023-09-30 00:00:00,1875000000.0,V
Other Gand A,2023-09-30 00:00:00,1875000000.0,V
Gross Profit,2023-09-30 00:00:00,26086000000.0,V
Cost Of Revenue,2023-09-30 00:00:00,6567000000.0,V
Total Revenue,2023-09-30 00:00:00,32653000000.0,V
Operating Revenue,2023-09-30 00:00:00,42471000000.0,V
Tax Effect Of Unusual Items,2022-09-30 00:00:00,-176225000.0,V
Tax Rate For Calcs,2022-09-30 00:00:00,0.175,V
Normalized EBITDA,2022-09-30 00:00:00,20542000000.0,V
Total Unusual Items,2022-09-30 00:00:00,-1007000000.0,V
Total Unusual Items Excluding Goodwill,2022-09-30 00:00:00,-1007000000.0,V
Net Income From Continuing Operation Net Minority Interest,2022-09-30 00:00:00,14957000000.0,V
Reconciled Depreciation,2022-09-30 00:00:00,861000000.0,V
Reconciled Cost Of Revenue,2022-09-30 00:00:00,5733000000.0,V
EBITDA,2022-09-30 00:00:00,19535000000.0,V
EBIT,2022-09-30 00:00:00,18674000000.0,V
Net Interest Income,2022-09-30 00:00:00,-538000000.0,V
Interest Expense,2022-09-30 00:00:00,538000000.0,V
Normalized Income,2022-09-30 00:00:00,15787775000.0,V
Net Income From Continuing And Discontinued Operation,2022-09-30 00:00:00,14957000000.0,V
Total Expenses,2022-09-30 00:00:00,9629000000.0,V
Total Operating Income As Reported,2022-09-30 00:00:00,18813000000.0,V
Diluted Average Shares,2022-09-30 00:00:00,2136000000.0,V
Basic Average Shares,2022-09-30 00:00:00,1651000000.0,V
Diluted EPS,2022-09-30 00:00:00,7.0,V
Basic EPS,2022-09-30 00:00:00,7.01,V
Diluted NI Availto Com Stockholders,2022-09-30 00:00:00,14957000000.0,V
Net Income Common Stockholders,2022-09-30 00:00:00,14957000000.0,V
Net Income,2022-09-30 00:00:00,14957000000.0,V
Net Income Including Noncontrolling Interests,2022-09-30 00:00:00,14957000000.0,V
Net Income Continuous Operations,2022-09-30 00:00:00,14957000000.0,V
Tax Provision,2022-09-30 00:00:00,3179000000.0,V
Pretax Income,2022-09-30 00:00:00,18136000000.0,V
Other Income Expense,2022-09-30 00:00:00,-1007000000.0,V
Special Income Charges,2022-09-30 00:00:00,-868000000.0,V
Other Special Charges,2022-09-30 00:00:00,868000000.0,V
Gain On Sale Of Security,2022-09-30 00:00:00,-139000000.0,V
Net Non Operating Interest Income Expense,2022-09-30 00:00:00,-538000000.0,V
Interest Expense Non Operating,2022-09-30 00:00:00,538000000.0,V
Operating Income,2022-09-30 00:00:00,19681000000.0,V
Operating Expense,2022-09-30 00:00:00,3896000000.0,V
Depreciation Amortization Depletion Income Statement,2022-09-30 00:00:00,861000000.0,V
Depreciation And Amortization In Income Statement,2022-09-30 00:00:00,861000000.0,V
Selling General And Administration,2022-09-30 00:00:00,3035000000.0,V
Selling And Marketing Expense,2022-09-30 00:00:00,1336000000.0,V
General And Administrative Expense,2022-09-30 00:00:00,1699000000.0,V
Other Gand A,2022-09-30 00:00:00,1699000000.0,V
Gross Profit,2022-09-30 00:00:00,23577000000.0,V
Cost Of Revenue,2022-09-30 00:00:00,5733000000.0,V
Total Revenue,2022-09-30 00:00:00,29310000000.0,V
Operating Revenue,2022-09-30 00:00:00,37614000000.0,V
Tax Effect Of Unusual Items,2021-09-30 00:00:00,179946000.0,V
Tax Rate For Calcs,2021-09-30 00:00:00,0.234,V
